clip_id,group_idx,clip_name,matched_events,matched_keywords,similarity,local_desc,mp4_path,json_path,label
xOG5Ydt8,2,IM_4,goal,goal:\bgoal\b,0.974,"Can always change late in a match and that's exactly what's happened moments after the goal scorer Simeone left the field. Genoa a level and now it looks set to be a point apiece. Cross in however. Oh, it's an own goal. Just seconds later and Cagliari retake the lead.",/home/eboccaletti/thesis_project/data/MOMENTS/xOG5Ydt8/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xOG5Ydt8/important-moments/2/IM_4_v1.json,
xOG5Ydt8,2,IM_6,goal,"goal:\bgoal\b,\bscores?\b,\bputs? it (away|in)\b",0.704,"Chrisito, you saw him score an unbelievable goal late on last season from not a dissimilar position. Kwame again, I think he touches at the moment, seems to turn into a goal, but not on that occasion. And look at this, look at this. It's Ionitza and João Pedro. His 150th league game for Cali. And he puts it in to finish the match. A fine finish from the Brazilian. Where was the Genoa defence? Nowhere.",/home/eboccaletti/thesis_project/data/MOMENTS/xOG5Ydt8/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xOG5Ydt8/important-moments/2/IM_6_v1.json,
xlO2e2Ra,1,IM_3,goal,goal:\bgoal\b,0.733,"Looking out, Dunaruma, Donali, Donazzi with the header away. Oh, and that is a wonderful second goal! That is Alfredo Dunaruma.",/home/eboccaletti/thesis_project/data/MOMENTS/xlO2e2Ra/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xlO2e2Ra/important-moments/1/IM_3_v1.json,
xlO2e2Ra,1,IM_4,goal,goal:\bgoal\b,0.937,Goal of the highest order. Drifted out wide. And then with the curler beyond the reach of Skolopski.,/home/eboccaletti/thesis_project/data/MOMENTS/xlO2e2Ra/important-moments/1/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xlO2e2Ra/important-moments/1/IM_4_v1.json,
xlO2e2Ra,2,IM_5,goal,goal:\bgoal\b,0.987,"In fact, it was Chancellor with the own goal.",/home/eboccaletti/thesis_project/data/MOMENTS/xlO2e2Ra/important-moments/2/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xlO2e2Ra/important-moments/2/IM_5_v1.json,
xpER1kZQ,1,IM_5,goal,goal:\bgoal\b,0.955,"They have spread chips across the board so to speak. Far post is Basham and the centre is O'Connell. Pickford can't get it there! First corner, first goal! But the referee...",/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_5_v1.json,
xpER1kZQ,1,IM_8,goal,goal:\bgoal\b,0.608,"It will be Jeremy Miner because it came off his shoulder. He credited with the goal, maybe discredited with the own goal. Jeremy Miner, five minutes before half-time. Their first, first-half goal of the season. Brilliant ball in front.",/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_8_v1.json,
xpER1kZQ,1,IM_9,goal,goal:\bscores?\b,0.792,"From the shoulder of the Colombian Mina. Keane. Leaves Fleck in his way. Michalisson! No strength in the header. All right, score to score.",/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_9_v1.json,
xpER1kZQ,2,IM_6,goal,goal:\bgoal\b,0.821,"He's got many of the family watching the Liverpool-born player, plays a great ball, three moves in! Stunned Gunnison Park! His first goal for Sheffield United!",/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/2/IM_6_v1.json,
xx6GTsEM,2,IM_3,goal,goal:\bgoal\b,0.994,And you may well struggle to see a finer team goal this weekend.,/home/eboccaletti/thesis_project/data/MOMENTS/xx6GTsEM/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xx6GTsEM/important-moments/2/IM_3_v1.json,
xx6GTsEM,2,IM_9,goal,goal:\bscored\b,0.899,"Scored his last three, including two against Udinese. On this ground. And Morial to bring Atalanta level. Does so. Paul Carman collected another lifeline for Atalanta. And we are all square. We expected goals in this tie. We've got four of them. And there's still 25 minutes to play.",/home/eboccaletti/thesis_project/data/MOMENTS/xx6GTsEM/important-moments/2/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xx6GTsEM/important-moments/2/IM_9_v1.json,
6ZIJp6HI,1,IM_6,goal|penalty,goal:\bscores?\b; penalty:\bpenalty\b,0.775,"They're being priced open one side and then the other at the moment. Fornells. Now Solanke back in his own penalty box. Rice, Snodgrass, it's a good period for West Ham. Hamas fans will feel they've got to score, take advantage of it.",/home/eboccaletti/thesis_project/data/MOMENTS/6ZIJp6HI/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/6ZIJp6HI/important-moments/1/IM_6_v1.json,
KIMzryr9,2,IM_5,goal|penalty,"goal:\bscores?\b,\bscored\b; penalty:\bpenalty\b",0.864,"It's not saying much but if he scores this it will speak volumes about Inter's opportunities in this competition. Still in the air. A hush. Save. Comes back out. And Esposito, the Aix, who won the penalty, can't cover it. It was a rock penalty. Yeah, he scored one at the weekend.",/home/eboccaletti/thesis_project/data/MOMENTS/KIMzryr9/important-moments/2/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/KIMzryr9/important-moments/2/IM_5_v1.json,
dOs14Ugm,2,IM_1,goal|penalty,goal:\bgoal\b; penalty:\bpenalty\b,0.931,"Piotr to Ismaili. Ismaili's forward ball, Junior Marais, Ederson's come miles out of his goal, can he finish from there? No is the answer, Fernandinho was covering anyway. I think Ederson got that chance from goal wrong. He does love to come out of his penalty area and play as a kind of a sweeper.",/home/eboccaletti/thesis_project/data/MOMENTS/dOs14Ugm/important-moments/2/IM_1.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/dOs14Ugm/important-moments/2/IM_1_v1.json,
0jJj5Mme,2,IM_13,penalty,penalty:\bpenalty\b,0.728,"Oh, they're gifted back to the centre bar. That did Wilde another penalty. Reckless, to say the least, from the eight.",/home/eboccaletti/thesis_project/data/MOMENTS/0jJj5Mme/important-moments/2/IM_13.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/0jJj5Mme/important-moments/2/IM_13_v1.json,
0jJj5Mme,2,IM_23,penalty,penalty:\bfrom the spot\b,0.773,"It's provided by Robin Gersons, Duvan Zapata from the spot and Luis Murial scoring.",/home/eboccaletti/thesis_project/data/MOMENTS/0jJj5Mme/important-moments/2/IM_23.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/0jJj5Mme/important-moments/2/IM_23_v1.json,
4IUxUAwJ,2,IM_7,penalty,penalty:\bpenalty\b,0.925,"They go forward, they're committing plenty of bodies into the penalty area. In it goes from Lulic this time, and it falls kindly for him.",/home/eboccaletti/thesis_project/data/MOMENTS/4IUxUAwJ/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/4IUxUAwJ/important-moments/2/IM_7_v1.json,
4rxwHJn7,1,IM_10,penalty,penalty:\bpenalty\b,0.991,"I think he might give a penalty here. Well, Juve have been using VAR as a 12th man so far.",/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/1/IM_10.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/1/IM_10_v1.json,
4rxwHJn7,1,IM_13,penalty,penalty:\bpenalty\b,0.960,"The way he's running over, he's going to give a penalty here. Penalty Juve!",/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/1/IM_13.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/1/IM_13_v1.json,
4rxwHJn7,2,IM_3,penalty,penalty:\bpenalty\b,0.950,Well he's a fine penalty saver Bartolomej Drongovski.,/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/2/IM_3_v1.json,
4rxwHJn7,2,IM_4,penalty,penalty:\bpenalty\b,0.849,"It is a VAR moment that separates these sides, it's been that close. Ben Tankour trying to weave through, he's given a penalty! Terrific run!",/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/2/IM_4_v1.json,
4rxwHJn7,2,IM_7,penalty,penalty:\bpenalty\b,0.729,That's the one that I think means the penalty.,/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/4rxwHJn7/important-moments/2/IM_7_v1.json,
6ZIJp6HI,1,IM_9,penalty,penalty:\bpenalty\b,0.897,Loma got his head to it. Keeps coming back West Ham's way though doesn't it? And here comes the captain who started it all off today. Noble looking for a penalty. And he's got one.,/home/eboccaletti/thesis_project/data/MOMENTS/6ZIJp6HI/important-moments/1/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/6ZIJp6HI/important-moments/1/IM_9_v1.json,
6w99xiq5,2,IM_8,penalty,penalty:\bpenalty\b,0.997,"Do Ladea have a hero? Piccoli, Macielo goes down in the box, a penalty given! Oh, Atalanta have a lifeline. Andrea Macielo, the centre-back, was on the charge.",/home/eboccaletti/thesis_project/data/MOMENTS/6w99xiq5/important-moments/2/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/6w99xiq5/important-moments/2/IM_8_v1.json,
ABcIbvu8,2,IM_4,penalty,penalty:\bpenalty\b,0.913,Bertrand and Rolfo Femi on the scene. Danny Ings closely watched there by Tierney and he's given a penalty. Stuart Elwell.,/home/eboccaletti/thesis_project/data/MOMENTS/ABcIbvu8/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/ABcIbvu8/important-moments/2/IM_4_v1.json,
ABcIbvu8,2,IM_5,penalty,penalty:\bpenalty\b,0.778,Stuart Howell. And it's a yellow card for Kieran Tierney and a penalty for Southampton. Tierney can believe it.,/home/eboccaletti/thesis_project/data/MOMENTS/ABcIbvu8/important-moments/2/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/ABcIbvu8/important-moments/2/IM_5_v1.json,
CWsmcDnK,2,IM_11,penalty,penalty:\bpenalty\b,0.885,Here's Dele Alli. Gets it back again from Semedo. Free kick. Butchelakis was lunging in to try and reach it. Just outside the Tottenham penalty area.,/home/eboccaletti/thesis_project/data/MOMENTS/CWsmcDnK/important-moments/2/IM_11.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/CWsmcDnK/important-moments/2/IM_11_v1.json,
E5X6KOII,2,IM_11,penalty,penalty:\bpenalty\b,1.000,"In the end, it was one which saw them taken to the wire because of Gabriel's penalty save to deny Alexander Kolorov. It kept Roma sweating right to the end.",/home/eboccaletti/thesis_project/data/MOMENTS/E5X6KOII/important-moments/2/IM_11.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/E5X6KOII/important-moments/2/IM_11_v1.json,
E5X6KOII,2,IM_7,penalty,penalty:\bpenalty\b,0.724,"Bula was dispossessed beautifully by Diawara. Zaniolo here, Zaniolo good feet, and Ingeco! As he pointed to the penalty spot...",/home/eboccaletti/thesis_project/data/MOMENTS/E5X6KOII/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/E5X6KOII/important-moments/2/IM_7_v1.json,
E5X6KOII,2,IM_8,penalty,penalty:\bpenalty\b,0.990,"Lecce here on distraught, but the referee has pointed to the penalty spot and given Roma a penalty. Looky again there, again Clive, it does nothing, gets lucky here, there's the ball back. Oh yeah. Hits him on his forearm. Yeah, but if that's handball, how come the one in the first half, which was more blatant, he tried to get it out of the way there.",/home/eboccaletti/thesis_project/data/MOMENTS/E5X6KOII/important-moments/2/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/E5X6KOII/important-moments/2/IM_8_v1.json,
GEF9XGeE,1,IM_1,penalty,penalty:\bpenalty\b,0.961,"Oh, now here's a call. He's a big call. He's a very big call. Demiral has given away the penalty.",/home/eboccaletti/thesis_project/data/MOMENTS/GEF9XGeE/important-moments/1/IM_1.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/GEF9XGeE/important-moments/1/IM_1_v1.json,
GEF9XGeE,2,IM_1,penalty,penalty:\bpenalty\b,0.770,"More defending here, Claudio, penalty, referee to the spot instantly. Sometimes there's a debate really, isn't there, about...",/home/eboccaletti/thesis_project/data/MOMENTS/GEF9XGeE/important-moments/2/IM_1.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/GEF9XGeE/important-moments/2/IM_1_v1.json,
KCD7fMt6,2,IM_2,penalty,penalty:\bpenalty\b,0.743,"The roller. Well, a bit of room on that far side, Dalbert to put it across. Pushed away by Szczesny. And the shot was always going over from just outside the penalty area from Milan Fadel.",/home/eboccaletti/thesis_project/data/MOMENTS/KCD7fMt6/important-moments/2/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/KCD7fMt6/important-moments/2/IM_2_v1.json,
KIMzryr9,2,IM_3,penalty,penalty:\bpenalty\b,0.752,Another change. We don't know the extent of the sickness in the count. Royce has it. Gertzer hasn't been well. This is Esposito. Look at the power of the young man. He's gone down in the box. Antti Taylor says penalty kick into Milan. It looks a penalty to me all day long because both defenders are struggling to keep up with him.,/home/eboccaletti/thesis_project/data/MOMENTS/KIMzryr9/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/KIMzryr9/important-moments/2/IM_3_v1.json,
KIMzryr9,2,IM_6,penalty,penalty:\bpenalty\b,0.976,Galliardini goes down. This is the penalty save. Martinez.,/home/eboccaletti/thesis_project/data/MOMENTS/KIMzryr9/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/KIMzryr9/important-moments/2/IM_6_v1.json,
ObsVrY4o,1,IM_5,penalty,penalty:\bpenalty\b,0.899,Janic as we approach the half-hour mark at Morasi. That's hung in the air and it was... It's come down here to be hit and it was! Very close to an opener. There still could be danger yet for the champions. Zucanovic plays it back. Look how crowded it is in that box. Kwame with the header. They're saying there was a handball. It's been given. Penalty to Genoa. Referees seem to have a good view of that.,/home/eboccaletti/thesis_project/data/MOMENTS/ObsVrY4o/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/ObsVrY4o/important-moments/1/IM_5_v1.json,
ObsVrY4o,1,IM_6,penalty,penalty:\bpenalty\b,0.714,"I'll be stunned if he gives the penalty here. It's that word that has been reviewed just recently, that word did...",/home/eboccaletti/thesis_project/data/MOMENTS/ObsVrY4o/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/ObsVrY4o/important-moments/1/IM_6_v1.json,
ObsVrY4o,1,IM_7,penalty,penalty:\bpenalty\b,1.000,It looks worse in slow motion. You watch that in real time. There's no way that's a penalty.,/home/eboccaletti/thesis_project/data/MOMENTS/ObsVrY4o/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/ObsVrY4o/important-moments/1/IM_7_v1.json,
Q3ZH0ngC,1,IM_13,penalty,penalty:\bpenalty\b,0.968,"He's desperate to get booked to tell you that because he's made him up for 20 fouls. Lovely run again, that's a penalty Sean. It's got to be, hasn't it? Yes it is.",/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_13.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_13_v1.json,
Q3ZH0ngC,1,IM_15,penalty,penalty:\bpenalty\b,0.830,"It's just on the edge of the area, that's where they've given it. Although he's given a penalty actually.",/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_15.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_15_v1.json,
Q3ZH0ngC,1,IM_18,penalty,penalty:\bpenalty\b,0.730,It's like a penalty to me. Well Guardiola is leading the protests and all the City players are having their...,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_18.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_18_v1.json,
Q3ZH0ngC,1,IM_20,penalty,penalty:\bpenalty\b,0.991,That's a penalty for me all day long. It's not like any of the others who've got it by the side or the cross of the chest. He's got his arms out and he's scared of the ball. Penalty. Confirmation.,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_20.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_20_v1.json,
Q3ZH0ngC,1,IM_21,penalty,penalty:\bpenalty\b,0.982,"So the responsibility falls here to Gabriel Jesus up against Pierluigi Gullini. Up steps Jesus. Oh, it's a terrible penalty. Awful penalty from Jesus.",/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_21.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/1/IM_21_v1.json,
UcZVYDFH,2,IM_2,penalty,penalty:\bpenalty\b,0.955,"Rincon will play it through and almost find Berenguer, that is a penalty kick. It was a rush challenge from Luperto.",/home/eboccaletti/thesis_project/data/MOMENTS/UcZVYDFH/important-moments/2/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/UcZVYDFH/important-moments/2/IM_2_v1.json,
UcZVYDFH,2,IM_6,penalty,penalty:\bpenalty\b,0.837,There's the penalty kick and rolled into the corner consummately by Andrea Bellotti. A decent penalty low.,/home/eboccaletti/thesis_project/data/MOMENTS/UcZVYDFH/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/UcZVYDFH/important-moments/2/IM_6_v1.json,
UcZVYDFH,2,IM_9,penalty,penalty:\bpenalty\b,1.000,And the momentum that was built up by Torino as they were gifted that penalty.,/home/eboccaletti/thesis_project/data/MOMENTS/UcZVYDFH/important-moments/2/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/UcZVYDFH/important-moments/2/IM_9_v1.json,
Yemnqwk0,2,IM_6,penalty,penalty:\bpenalty\b,0.996,"Yeah, it was a beautiful, curled shot. And then we have this tremendous run into the box, which led to the penalty.",/home/eboccaletti/thesis_project/data/MOMENTS/Yemnqwk0/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yemnqwk0/important-moments/2/IM_6_v1.json,
Yemnqwk0,2,IM_7,penalty,penalty:\bpenalty\b,0.922,And then we have this tremendous run into the box which led to the penalty. It seemed to be a handball by Nicolas Apokou.,/home/eboccaletti/thesis_project/data/MOMENTS/Yemnqwk0/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yemnqwk0/important-moments/2/IM_7_v1.json,
Yemnqwk0,2,IM_9,penalty,penalty:\bspot kick\b,1.000,And Idris Mertens who stepped up and took the spot kick with aplomb.,/home/eboccaletti/thesis_project/data/MOMENTS/Yemnqwk0/important-moments/2/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yemnqwk0/important-moments/2/IM_9_v1.json,
Yo4Xirtq,1,IM_6,penalty,penalty:\bpenalty\b,0.750,"I'll see whether Leno can stop it. Here's the steady run up and a little place into the corner. And it's Mr Corr listening from the penalty spot, Giorginio. It's Chelsea 1, Arsenal 0 and Arsenal down to ten men.",/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_6_v1.json,
Yo4Xirtq,1,IM_7,penalty,penalty:\bpenalty\b,0.940,"He's the perfect example Steve, that you don't have to smash a penalty. No, he never does. It seems to go the right way, Leno Pickett, but that right foot jumps right before he dives left, Leno.",/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_7_v1.json,
bevos1dM,1,IM_3,penalty,penalty:\bpenalty\b,0.950,"But Chelsea find themselves behind early against Ajax and now they're the team that will look to respond. And they'll try and do that here through Christian Pulisic who's gone down. Mason Melbus coming in, penalty. What a star we've got here. Penalty to Chelsea for the foul on Pulisic.",/home/eboccaletti/thesis_project/data/MOMENTS/bevos1dM/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/bevos1dM/important-moments/1/IM_3_v1.json,
bks0kqIh,1,IM_6,penalty,penalty:\bpenalty\b,0.670,And you and I have seen enough of the video assistant referee to know that typically this ends in an award of a penalty. Mancini not expecting Smalling to miss it.,/home/eboccaletti/thesis_project/data/MOMENTS/bks0kqIh/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/bks0kqIh/important-moments/1/IM_6_v1.json,
bks0kqIh,1,IM_7,penalty,penalty:\bpenalty\b,1.000,All eyes on Davide Massa. Penalty to the visitors. And what an opportunity now for Cagliari.,/home/eboccaletti/thesis_project/data/MOMENTS/bks0kqIh/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/bks0kqIh/important-moments/1/IM_7_v1.json,
bks0kqIh,2,IM_11,penalty,penalty:\bpenalty\b,0.930,Last few seconds for Kluivert. It's a deep ball in. Dzeko and Kalinic. Kalli have a precious point. Roma couldn't find a way through in the second half. João Pedro's penalty proved crucial. Olsen alert and attentive to keep out a number of half chances from Roma. That's all they were. Controversy surrounds it.,/home/eboccaletti/thesis_project/data/MOMENTS/bks0kqIh/important-moments/2/IM_11.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/bks0kqIh/important-moments/2/IM_11_v1.json,
d6KTKRH2,1,IM_5,penalty,penalty:\bpenalty\b,0.931,Some referees will say his arm is in an area where it's stopping the cross going into the box. He's got it away from his body. Stops the ball going into a dangerous area. Every possibility he gives a penalty here.,/home/eboccaletti/thesis_project/data/MOMENTS/d6KTKRH2/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/d6KTKRH2/important-moments/1/IM_5_v1.json,
d6KTKRH2,2,IM_6,penalty,penalty:\bpenalty\b,0.906,"Is Dybala took it beautifully then turns away from Musakyo. Reina with a wry smile, yellow card shown. Well he's given the penalty.",/home/eboccaletti/thesis_project/data/MOMENTS/d6KTKRH2/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/d6KTKRH2/important-moments/2/IM_6_v1.json,
dOs14Ugm,1,IM_5,penalty,penalty:\bpenalty\b,0.853,"It's a very good time for a few seconds. Zincenka, Sterling, Jesus de Bruyne on the edge of the penalty area. Raheem Sterling hits a dipping right footed shot. Which Piotr saved pretty comfortably. Now Tyson, knocking it between the legs of Rodri. Tyson advancing, oh clever little run! Oh and straight into the chest of Edison. It was such a good chance.",/home/eboccaletti/thesis_project/data/MOMENTS/dOs14Ugm/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/dOs14Ugm/important-moments/1/IM_5_v1.json,
hK46TwNp,1,IM_9,penalty,penalty:\bpenalty\b,0.979,"And he fires it in, Harry Kane style, powerfully, that's his penalty of choice. And the outcome, very much Tottenham's choice.",/home/eboccaletti/thesis_project/data/MOMENTS/hK46TwNp/important-moments/1/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/hK46TwNp/important-moments/1/IM_9_v1.json,
hhOORuUg,2,IM_8,penalty,penalty:\bfrom the spot\b,0.749,"Here he goes, Quagliarella from the spot, he's buried it! Samp are right back in it.",/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_8_v1.json,
l0uNkr78,1,IM_4,penalty,penalty:\bpenalty\b,0.896,Now Kolarov for Kristante. Confidence again from Zaniolo. Wanted the penalty and he thought the referee was going to give it for a second there. The whistle seemed to go to the lips.,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/1/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/1/IM_4_v1.json,
l0uNkr78,1,IM_7,penalty,penalty:\bpenalty\b,0.832,"And moments after Roma might have had a penalty, it's Inter who take the lead at the Olimpico.",/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/1/IM_7_v1.json,
nsbnKlSp,2,IM_10,penalty,penalty:\bpenalty\b,0.904,Referee as well. And he's given the penalty. As he slipped and holds his lower back.,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_10.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_10_v1.json,
nsbnKlSp,2,IM_14,penalty,penalty:\bpenalty\b,0.986,The ball is beyond him. Good powerful penalty by Martinez. So many penalties go down the middle.,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_14.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_14_v1.json,
pMi7XPEc,2,IM_13,penalty,penalty:\bpenalty\b,0.717,"Perfect penalty, sent the goalkeeper the wrong way right in the bottom.",/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/2/IM_13.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/2/IM_13_v1.json,
pMi7XPEc,2,IM_7,penalty,penalty:\bpenalty\b,0.834,"But even his majestic left foot cannot get it on target. Ronaldo, Tivana! Penalty! The foul from Romagna who beats the ground in the...",/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/2/IM_7_v1.json,
pOf6Wnwt,1,IM_7,penalty,penalty:\bpenalty\b,0.903,"I'm not really sure Steve, they've had to work too hard in terms of closing Liverpool down. Whether tiredness would be a factor I'm not sure. Here's Robertson and now Mane. Di Lorenzo couldn't touch him and he didn't touch him according to the referee. Mane was looking for the penalty.",/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/1/IM_7_v1.json,
pOf6Wnwt,1,IM_8,penalty,penalty:\bpenalty\b,0.822,"He's gone down the left back, it is. Yeah, he's made a meal of that as well, hasn't he? Yeah, it's not a penalty, is it? Just to keep you in touch with what's happening in the group...",/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/1/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/1/IM_8_v1.json,
r173Oots,2,IM_5,penalty,penalty:\bpenalty\b,0.969,Will he have a say here? Took too long for Brighton. Got him to bother though. Sadio Mane goes to ground. And the penalty is given. An extraordinary end to the game.,/home/eboccaletti/thesis_project/data/MOMENTS/r173Oots/important-moments/2/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/r173Oots/important-moments/2/IM_5_v1.json,
r173Oots,2,IM_7,penalty,penalty:\bpenalty\b,0.983,But Liverpool did not give up. It was a penalty and you don't want anyone on it other than James Milner.,/home/eboccaletti/thesis_project/data/MOMENTS/r173Oots/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/r173Oots/important-moments/2/IM_7_v1.json,
